1987,9,September,1,Actual Outturn,7,Corporation Tax,27214
1987,9,September,1,Actual Outturn,8,Valued Added Tax,221009
1987,9,September,1,Actual Outturn,9,Training and Employment Levy,807
1987,9,September,1,Actual Outturn,21,Motor Vehicle Duties,14189
1987,10,October,1,Actual Outturn,1,Customs,10793
1987,10,October,1,Actual Outturn,2,Excise Duty,152414
1987,10,October,1,Actual Outturn,3,Capital Gains Tax,6938
1987,10,October,1,Actual Outturn,5,Stamps,14189
1987,10,October,1,Actual Outturn,6,Income Tax,465090
1987,10,October,1,Actual Outturn,7,Corporation Tax,28281
1987,10,October,1,Actual Outturn,8,Valued Added Tax,104163
1987,10,October,1,Actual Outturn,9,Training and Employment Levy,11978
1987,10,October,1,Actual Outturn,21,Motor Vehicle Duties,11148
1987,11,November,1,Actual Outturn,1,Customs,11682
1987,11,November,1,Actual Outturn,2,Excise Duty,142362
1987,11,November,1,Actual Outturn,3,Capital Gains Tax,4664
1987,11,November,1,Actual Outturn,5,Stamps,18882
1987,11,November,1,Actual Outturn,6,Income Tax,331515
1987,11,November,1,Actual Outturn,7,Corporation Tax,34901
1987,11,November,1,Actual Outturn,8,Valued Added Tax,255677
1987,11,November,1,Actual Outturn,9,Training and Employment Levy,19614
1987,11,November,1,Actual Outturn,21,Motor Vehicle Duties,13358
1987,12,December  ,1,Actual Outturn,1,Customs,4571
1987,12,December  ,1,Actual Outturn,2,Excise Duty,219187
1987,12,December  ,1,Actual Outturn,3,Capital Gains Tax,2966
1987,12,December  ,1,Actual Outturn,5,Stamps,9844
1987,12,December  ,1,Actual Outturn,6,Income Tax,296250
1987,12,December  ,1,Actual Outturn,7,Corporation Tax,9933
1987,12,December  ,1,Actual Outturn,8,Valued Added Tax,103639
1987,12,December  ,1,Actual Outturn,9,Training and Employment Levy,16017
1987,12,December  ,1,Actual Outturn,21,Motor Vehicle Duties,17026
1988,1,January,1,Actual Outturn,1,Customs,7999
1988,1,January,1,Actual Outturn,2,Excise Duty,114779
1988,1,January,1,Actual Outturn,3,Capital Gains Tax,4850
1988,1,January,1,Actual Outturn,5,Stamps,16918
1988,1,January,1,Actual Outturn,6,Income Tax,291429
1988,1,January,1,Actual Outturn,7,Corporation Tax,20044
1988,1,January,1,Actual Outturn,8,Valued Added Tax,277551
1988,1,January,1,Actual Outturn,9,Training and Employment Levy,10265
1988,1,January,1,Actual Outturn,21,Motor Vehicle Duties,14528
1988,2,February,1,Actual Outturn,1,Customs,10666
1988,2,February,1,Actual Outturn,2,Excise Duty,105454
1988,2,February,1,Actual Outturn,3,Capital Gains Tax,3694
1988,2,February,1,Actual Outturn,5,Stamps,19671
1988,2,February,1,Actual Outturn,6,Income Tax,256135
1988,2,February,1,Actual Outturn,7,Corporation Tax,14018
1988,2,February,1,Actual Outturn,8,Valued Added Tax,101010
1988,2,February,1,Actual Outturn,9,Training and Employment Levy,9873
1988,2,February,1,Actual Outturn,21,Motor Vehicle Duties,17128
1988,3,March,1,Actual Outturn,1,Customs,9523
1988,3,March,1,Actual Outturn,2,Excise Duty,187865
1988,3,March,1,Actual Outturn,3,Capital Gains Tax,3650
1988,3,March,1,Actual Outturn,5,Stamps,21765
1988,3,March,1,Actual Outturn,6,Income Tax,265872
1988,3,March,1,Actual Outturn,7,Corporation Tax,18429
1988,3,March,1,Actual Outturn,8,Valued Added Tax,202314
1988,3,March,1,Actual Outturn,9,Training and Employment Levy,10212
1988,3,March,1,Actual Outturn,21,Motor Vehicle Duties,16595
1988,4,April,1,Actual Outturn,1,Customs,8634
1988,4,April,1,Actual Outturn,2,Excise Duty,137241
1988,4,April,1,Actual Outturn,3,Capital Gains Tax,3720
1988,4,April,1,Actual Outturn,5,Stamps,10280
1988,4,April,1,Actual Outturn,6,Income Tax,367904
1988,4,April,1,Actual Outturn,7,Corporation Tax,13821
1988,4,April,1,Actual Outturn,8,Valued Added Tax,130767
